cell_id,dist_to_water
670,550.8557792908675
671,531.3760754233169
672,351.08578514792083
673,564.0816423821454
674,755.7030715022795
675,483.31951146604985
676,126.50232566734425
677,268.74054665735963
678,509.21627771748575
679,303.83880377665434
680,530.8104562809384
681,244.66244814050648
682,0.0
683,0.0
684,282.12293374513297
685,109.52476125091137
686,490.4966714237119
687,794.9704380336432
688,1037.1071253978937
689,1029.9201819114642
690,745.328808735002
691,468.5119980821639
692,219.42899729265952
693,736.6931856879966
694,365.4402826679349
695,196.91221938455732
696,548.4590549715228
697,891.1806452443839
698,822.8752786043749
699,1015.1073913542115
700,753.2144347156315
701,495.72808050854405
702,227.29139648024702
703,56.648837114361385
704,116.46429206778103
705,344.9799092448542
706,770.5854210877841
707,1079.8523897803734
708,660.4921281881872
709,307.62031254979075
710,264.2870911115207
711,332.3472945869097
712,568.3489483108091
713,349.9095610328034
714,0.0
715,0.0
716,178.0948361430484
717,58.05088648617667
718,212.65205086871546
719,120.04319289842316
720,120.31248280080409
721,554.5880809468146
722,870.2827524609821
723,1060.5975993967572
724,1094.2281301151688
725,1249.6172897863098
726,1519.5919574384004
727,1855.3008629382787
728,2142.1994674276393
729,2180.1090820362697
730,1795.4870865852167
731,1443.24118802492
732,1036.5355125082801
733,597.5619012527769
734,167.34821009262487
735,233.97408391920823
736,609.4453079572615
737,397.0953178936315
738,559.3451920546123
739,916.2116182407221
740,1324.498751982641
741,1179.7213350723134
742,739.2164917439718
743,299.0074868005909
744,120.40307910640595
745,367.27767893093454
746,77.88664597985382
747,363.2861360273852
748,391.21554423040106
749,90.95528088513154
750,431.86830697183655
751,560.5847303119621
752,141.44378354795393
753,153.43750103120925
754,170.42034955748426
755,12.691697870994222
756,212.84201041824514
757,139.97056018745448
758,466.0089893372513
759,95.51556508873465
760,5.156202232739145
761,217.85524126395964
762,423.01022833222817
763,313.42047755771614
764,618.6232161191683
765,1027.259298551508
766,1393.367909182375
767,1116.5913035274
768,886.437130551726
769,500.2999923986153
770,127.17475946608988
771,311.21761591745445
772,182.28658386094187
773,305.34281597635106
774,175.30344431791187
775,495.6863867762959
776,598.9933328718563
777,263.47721244158697
778,436.04288569412404
779,806.7275318508046
780,1173.8945771612234
781,1347.5598937056461
782,1014.6316292157667
783,739.6497424138929
784,672.8915168866208
785,857.4211546290096
786,1178.5512148456169
787,1617.1266000365079
788,2004.2219641922625
789,1713.8026766463283
790,1470.5162152611897
791,1101.404009196387
792,802.8326238568635
793,678.0718189671068
794,773.5062184579228
795,585.4579673975211
796,209.74779701174546
797,0.8775709875934724
798,294.21948827209695
799,609.3264719945338
800,984.804409642585
801,1293.1703557862456
802,970.8194512612905
803,767.7556847574893
804,731.923178881432
805,701.9974865297827
806,742.0141732726521
807,561.9829936805733
808,308.71826493096324
809,270.05753826992475
810,314.11542065791275
811,182.92613075534834
812,232.91719025550356
813,335.6760365240787
814,467.79907878158224
815,716.0500843183424
816,1093.0071977536604
817,1489.7693287170716
818,1554.2086534971563
819,1410.3875374343124
820,1396.7738397403818
821,1505.7904648843473
822,1712.0876124505887
823,1992.9795058978855
824,1997.444607378311
825,1579.8829858807103
826,1179.1964653760115
827,820.4936977692173
828,582.2829501106236
829,589.4332955725964
830,862.5826499596736
831,894.991484411881
832,981.3302000666292
833,1224.8516190970122
834,1554.0519374925293
835,1288.5807247639132
836,902.8706792113055
837,598.4647047401777
838,534.1671164094207
839,247.6685151694901
840,0.0
841,60.95064596802368
842,124.78347585173378
843,81.2988922736431
844,376.70462966674415
845,303.0008387511012
846,25.923603300424656
847,39.542393860742685
848,102.13857068362532
849,336.7016716343234
850,473.2327698291194
851,218.59064763235696
852,72.84623214959
853,302.2557606264587
854,47.71043699060454
855,146.50995051774902
856,174.8238611627117
857,566.4976083881567
858,801.4869824097339
859,962.7215077626068
860,1264.6628894716714
861,1105.3844418472372
862,732.6441900912515
863,479.73636966712274
864,414.56803259768833
865,108.60327051839512
866,413.9362851982527
867,0.0
868,145.89186262707312
