cell_id,lst,ndvi,building_density,road_density
233,46.0308474908547,0.1586262368223201,0.0017600429803733,0.0
234,46.0391045121074,0.1556839554966176,0.0,0.0
235,48.13846057247783,0.139623100918193,0.0,0.0
236,46.87837268308506,0.1414587607005036,0.0,0.0
237,45.572331725263226,0.1303335913593219,0.0,0.0
238,45.41942987654216,0.132571053396713,0.0004125886199247,0.0
239,46.55127885105816,0.0993193886581502,0.0,0.0
240,45.54906618956631,0.110225672819892,0.0,0.0014246819718323
241,43.91827584480169,0.136780063017066,0.0005489864619261,0.0123325556072055
242,43.54147844721693,0.1274650355660622,0.0078271313629661,0.0344827334292514
243,44.335646864359546,0.1457155226994977,0.0013845633748116,0.0122402378258035
244,45.74564456029627,0.1483645206149399,0.0114110176372928,0.0079341528611843
245,46.139395313598754,0.1365069873829774,0.0311538382685474,0.0115621390068276
246,43.934183544060005,0.1053181404388225,0.1286087116775977,0.0357047187038131
247,44.54129471291559,0.1119736860118827,0.1248085651985203,0.0262490654275977
248,44.523832070124186,0.1512200887372956,0.078478766659241,0.0158205032295609
249,40.99144003837469,0.2207232477104369,0.0466102703546161,0.0200876139339831
250,40.66510101818234,0.2282945528703546,0.0680622284948534,0.0089963359847904
251,40.78512606796028,0.2254957894923507,0.0525391593692455,0.0025542496909518
252,45.70395311828707,0.1354212066977436,0.059380155712043,0.0089767857033285
253,45.46682213486849,0.1236953000958795,0.1128038760967259,0.0211942707398642
254,44.39964423888723,0.1645495146650419,0.047690045452437,0.0149560539266481
255,44.968148794352274,0.1791320213649797,0.0452824343131954,0.0053741410891994
256,44.070315396085874,0.1895773678148662,0.0662397998353445,0.0143712803287928
257,44.45924175850108,0.1860473358709255,0.0548071590267657,0.0154059342325257
258,46.13531247181666,0.1682226127468288,0.0165379329452039,0.0097199686618662
259,45.08912092924606,0.1715744864797241,0.0,0.0046418264135341
260,48.0455304924454,0.1448652903058787,0.0,0.0
261,46.74044085106844,0.1370782266729671,0.0,0.0
262,45.33027465625845,0.1245006056094485,0.0,0.0
263,45.3360851193702,0.1497747540158595,0.0,0.0
264,46.687160382988495,0.0956568119414681,0.0,0.0
265,46.19283035893812,0.1205512238564498,0.0120422330924061,0.0040667282422896
266,44.857428617174925,0.1038162541376877,0.0412581525283703,0.0411059563852392
267,43.47091570512758,0.1049739408303326,0.1179256967801466,0.0529152876503027
268,44.22631603889932,0.0886403569075591,0.0798392139124062,0.0625157642209267
269,44.90450667842017,0.1095551078218182,0.0454502121343847,0.0472264242644651
270,44.04047920302977,0.1642487837405446,0.0279979309979935,0.0229111215247039
271,44.2560486590101,0.1704239436422976,0.027958985581729,0.0143228891085975
272,42.8773604507749,0.169210207316384,0.1072370705565212,0.0150137802596552
273,44.61151844953081,0.1529227922880591,0.0825693915147844,0.0113209503463754
274,44.2027961163724,0.1750481324121447,0.0618222912479267,0.0132071286140136
275,40.41411362233402,0.2361730412029411,0.0488365493592115,0.0101751779965246
276,42.535923971317686,0.2016565854363857,0.0345086669792258,0.0
277,40.87884957194207,0.2215074629865821,0.026919014601935,0.0
278,41.49453874475782,0.1842720555948638,0.0413107110226977,0.0094959180782536
279,42.49025077072834,0.145411959392629,0.0516031382747859,0.0248623134197745
280,43.47954033814721,0.1718177963917864,0.107592309177913,0.006016856779562
281,44.627782040156895,0.1775020229643171,0.0185087764602202,0.0
282,44.33991013461053,0.1859436664903022,0.0480994334268758,0.0
283,44.55067381622501,0.1736541260642546,0.047258027270993,0.007701419435162
284,46.73977820409898,0.1368150103857638,0.0109805165740928,0.0176271630669464
285,47.04209187243799,0.1514190277200225,0.0,0.0082345442062017
286,48.37556812670756,0.1456867988782598,0.0024951597090665,0.0
287,47.92056116967669,0.1510235837089226,0.0,0.0
288,45.7196525770354,0.130375624976133,0.0,0.0
289,43.99347154305666,0.1232855358828389,0.0,0.0
290,44.17034905472431,0.1382166562784413,0.0,0.0
291,45.17466545588052,0.1169201679388215,0.0,0.0
292,44.66809511959516,0.1417392141326205,0.0304559298623694,0.0046289245068543
293,44.41583238940419,0.1270865290216921,0.0513111676942593,0.0341469847099233
294,43.4718349052644,0.0938225470457837,0.1968162910809249,0.0492754157095813
295,44.23314828670448,0.0972806637872352,0.1652392233221186,0.0491773445783447
296,45.88256965164183,0.1154602271358777,0.0833988588685025,0.0396480379123313
297,45.2753377441103,0.1477463947268754,0.0538293854552293,0.0230174617787066
298,44.17722892663654,0.1667587530289472,0.0293989081594211,0.0158003256860557
299,42.35264929458532,0.1848548360101469,0.0408848195625829,0.0164069000781055
300,41.077014654476784,0.2048794424679628,0.0354454088817252,0.0180851493356759
301,42.45597223604624,0.1855538040858353,0.0326895510014344,0.0134465333333356
302,41.45184119760605,0.2092739035343122,0.0543699541092775,0.0046286047064267
303,40.790882249467664,0.2190623556937176,0.0366409243616777,0.0049065593155588
304,41.46390274089045,0.2056237650703656,0.0711451522316391,0.004096390478222
305,42.698934460354415,0.1937099216319708,0.0120249015744215,0.0096723297734795
306,44.111073878661806,0.1762295533759387,0.007622243231036,0.0043767247061811
307,42.610438198222646,0.1777087931059204,0.0419593175131646,0.0045851445371274
308,41.83509017829668,0.1932126960057265,0.0766158105700934,0.0
309,42.89681163159789,0.1925231903515764,0.0970573755777452,0.0
310,43.33083562412472,0.1999927044760893,0.0565455614867768,0.0
311,46.113767676630815,0.1587646436927769,0.0371020992758143,0.0
312,45.57954744435756,0.1615882294731002,0.0149993884955236,0.0026147468398436
313,46.6832146070111,0.1047295182383534,0.0011199873283424,0.0
314,48.548030799830094,0.1348904968733382,0.0,0.0
315,45.25015063530974,0.1273480133016452,0.0,0.0
316,44.60274804055782,0.1272607110810819,0.0,0.0
317,43.86871982378685,0.138776046810153,0.0,0.0
318,45.705638336157705,0.1387618430112695,0.0,0.0
