cell_id,lst_night,lst_day_modis
151,,41.61400000000003
152,,41.67095238095241
153,,41.69200000000003
154,27.250000000000057,41.598539682539716
155,27.250000000000057,41.56400000000003
156,27.250000000000057,41.29228125000004
157,27.250000000000057,41.19400000000003
158,25.99666666666672,40.73444444444447
159,25.57000000000005,40.578000000000024
160,24.256984126984143,39.918507936507964
161,23.810000000000002,39.69400000000003
162,23.810000000000002,39.69400000000003
163,23.810000000000002,39.69400000000003
164,23.130000000000052,41.126000000000026
165,22.974918032786917,41.454451612903256
166,22.910000000000025,41.589875000000035
167,22.910000000000025,41.71780645161294
168,,41.771625000000036
169,,41.92277419354841
170,,41.98012500000002
171,23.450000000000045,41.717290322580666
172,23.450000000000045,41.60550000000003
173,23.23000000000004,40.88245161290327
174,23.238125000000036,40.60031250000004
175,24.546129032258083,40.99235483870971
176,25.05125000000001,41.141375000000025
177,25.05000000000001,41.56525806451616
178,,41.72637500000003
179,,41.66939682539686
180,,41.64743750000003
181,27.250000000000057,41.42112903225809
182,27.250000000000057,41.345062500000026
183,27.250000000000057,41.26309677419358
184,27.250000000000057,41.23662500000004
185,23.33956521739132,40.976225806451644
186,23.361250000000023,40.882187500000036
187,23.772857142857166,40.264031746031776
188,23.935937500000026,40.04662500000004
189,23.930483870967777,40.179741935483904
190,23.930000000000035,40.23000000000003
191,23.130000000000052,41.126000000000026
192,22.976349206349237,41.44726984126987
193,22.910000000000025,41.586000000000034
194,22.910000000000025,41.71678125000004
195,,41.772000000000034
196,,41.93200000000003
197,,41.99600000000002
198,,41.73314285714288
199,,41.62800000000003
200,23.210000000000036,40.89514285714289
201,23.210000000000036,40.60200000000004
202,24.53250000000002,40.98581250000002
203,25.05000000000001,41.136000000000024
204,25.05000000000001,41.56971428571431
205,,41.73000000000003
206,,41.668666666666695
207,,41.64600000000003
208,,41.42111111111114
209,,41.33800000000002
210,,41.26456250000003
211,,41.238000000000035
212,23.29000000000002,40.97987301587305
213,23.29000000000002,40.89200000000004
214,23.77492063492066,40.26980952380956
215,23.03000000000003,41.65800000000003
216,23.023684210526344,41.65961290322582
217,22.910000000000025,41.660793650793664
218,,41.59164516129035
219,,41.561396825396855
220,,41.29815873015876
221,,41.189015873015904
222,,40.66355555555558
223,,40.45098412698415
224,23.210000000000036,40.522741935483914
225,23.210000000000036,40.55673015873019
226,25.05000000000001,40.565354838709716
227,25.05000000000001,40.56520634920638
228,,40.93606349206352
229,,41.0726031746032
230,25.690000000000055,41.272698412698446
231,25.690000000000055,41.348793650793674
232,25.690000000000055,41.224870967741964
