cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm,population,ndvi_dry,ndvi_wet,ndvi_seasonal_delta
1547,52.10536012921303,0.0792598881904712,0.0,0.0025987206736282,76.91874999999986,28.555250000000004,214.5263920542472,479.695299291717,0.0,0.0,0.0,359.7295500886206,0.0819204994644173,0.1308275094380268,0.0489070099736095
1548,52.04649441256699,0.0751639036849478,0.0,0.0,76.92324999999988,28.555250000000004,214.4499810081173,766.3213731883592,0.0,0.0,0.0,209.66195391860663,0.0780849424518025,0.1199881945828135,0.0419032521310109
1549,51.97648849097047,0.0781114477429063,0.0,0.0045420021180737,76.92774999999985,28.555250000000004,214.33060885712672,651.6852045085336,0.0,0.0,0.0,206.35124766031905,0.0813312037735733,0.117894167062284,0.0365629632887107
1550,52.97262190948556,0.080569634896491,0.0,0.00449695297558,76.93224999999987,28.555250000000004,214.07630623786616,656.139869962888,0.0,0.0,0.0,221.5221077675913,0.083697793029374,0.1010463903240859,0.0173485972947119
1551,50.090228745035546,0.1160469039898666,0.0,0.0141796529138507,76.93674999999985,28.555250000000004,213.9379879858757,889.4670396681231,0.0,0.0,0.0,294.77088218015786,0.122009020187483,0.1468352591218984,0.0248262389344153
1552,51.03396472347541,0.1045115600059554,0.0013273429982786,0.0173595018079138,76.94124999999985,28.555250000000004,214.4157475662595,1240.8205224666349,0.2519359268593886,0.0,0.0,324.1980082642798,0.1090529287617252,0.1548140320808884,0.0457611033191632
1553,53.67518804513258,0.0927846214718885,0.0,0.0054222785147052,76.94574999999983,28.555250000000004,214.32879410275163,1597.08410486521,0.0093065192667522,0.0,0.0,282.8905263489368,0.0946259327185682,0.1373715298380782,0.04274559711951
1554,54.25528433884109,0.0892586103682006,0.0,0.0021244966865075,76.95024999999984,28.555250000000004,213.98688838243163,1387.0710223955502,0.0,0.0,0.0,228.6213922762404,0.0922960235339517,0.1516620209470972,0.0593659974131454
1555,54.1623060515901,0.0965273920363178,0.0,0.0,76.95474999999982,28.555250000000004,214.0485897165364,1134.0494826571553,0.0,0.0,0.0,236.9131069594738,0.1000715121211797,0.2359307574034744,0.1358592452822947
1556,54.36095912521707,0.0880852371493282,0.0,0.0,76.95924999999983,28.555250000000004,214.19554880279128,915.6779232647402,0.0,0.0,0.0,403.77701831518425,0.0900058843016559,0.1982206204884964,0.1082147361868405
