cell_id,albedo,ndbi,mndwi,ndwi,bsi
4045,0.1670807363618985,-0.03833446857276933,-0.2574946034800372,0.03833446857276933,0.03521244387944239
4046,0.15556906897664413,-0.0397720281343022,-0.24701636121860576,0.0397720281343022,0.034672840733590365
4047,0.16075365976890657,-0.02300575650751751,-0.24736081002185173,0.02300575650751751,0.04739087979203312
4048,0.1674625263417773,0.00496208541367698,-0.23457030592600778,-0.00496208541367698,0.06834592779802746
4049,0.16503772377262496,-0.04664998472416596,-0.2672979627539553,0.04664998472416596,0.0247055200469248
4050,0.16622282698967075,-0.015596176699912336,-0.22429304013046678,0.015596176699912336,0.05279543414732525
4051,0.16463776198207175,-0.01305280905380335,-0.23153293416965398,0.01305280905380335,0.05306907528990278
4052,0.1572345247709204,-0.014049818578318241,-0.23484711074532727,0.014049818578318241,0.05107457669384234
4053,0.15456339813307088,-0.06613905517162531,-0.26404491948550646,0.06613905517162531,0.009081747118985059
4054,0.1568346358529705,-0.05709463975631324,-0.2688676682587167,0.05709463975631324,0.01270855932341365
4055,0.1633592091217762,-0.01224307975249388,-0.24854573039522995,0.01224307975249388,0.0530186041677958
4056,0.15434476166231817,-0.015316258769458671,-0.24079496779667958,0.015316258769458671,0.04907007244404471
4057,0.15047210725149657,-0.019793207535682818,-0.22646965612344172,0.019793207535682818,0.04890638404428617
4058,0.15427650716411986,-0.013289361349229614,-0.22400709268867378,0.013289361349229614,0.05234767428742245
4059,0.15431624710376457,-0.032233839147641136,-0.24014729850741987,0.032233839147641136,0.03274781171492109
4060,0.16109060614883283,0.007277621874150182,-0.21575752543258556,-0.007277621874150182,0.06700713779047385
4061,0.16424384453277874,0.011205880667701295,-0.19289178721695724,-0.011205880667701295,0.07448267012507645
4062,0.1514111709813654,-0.1021563233269239,-0.25608122232355685,0.1021563233269239,-0.022237673176459444
4063,0.14553818939190533,-0.13129100985971873,-0.29470635764988656,0.13129100985971873,-0.04916071423997444
4064,0.1443402508092022,-0.1147549219839201,-0.27589614122616357,0.1147549219839201,-0.03437672717535993
4065,0.14851312853504892,-0.13308588214960468,-0.30233533459581013,0.13308588214960468,-0.052901180758035043
4066,0.15552755282982844,-0.03539781870695369,-0.25021519905681694,0.03539781870695369,0.031965024323916603
4067,0.1488925606706431,-0.01366330173093691,-0.21576186945463552,0.01366330173093691,0.05235242325938364
4068,0.13810916926044733,-0.09725926635725694,-0.3223147880664225,0.09725926635725694,-0.031202266747662088
4069,0.14838508307004492,-0.16981579900723215,-0.29831928380934314,0.16981579900723215,-0.08812502594883852
4070,0.16187017779393137,-0.10136951804269989,-0.2867769987289977,0.10136951804269989,-0.025432684804096873
4071,0.16338223756127376,-0.0781224296885402,-0.2758252933460232,0.0781224296885402,-0.004977462045943535
4072,0.14506790852433138,-0.11901029354926321,-0.2805831620269389,0.11901029354926321,-0.040729415108725193
4073,0.13404685668191196,-0.06714660392173562,-0.18417459595322722,0.06714660392173562,0.007236203474476612
4074,0.161304795626564,-0.049224085063047124,-0.31044757186972016,0.049224085063047124,0.014860642079184113
4075,0.15690062815004072,-0.04265479090298964,-0.2934915163805726,0.04265479090298964,0.01736528337859252
4076,0.1675472881162912,-0.009985511005700687,-0.2650478824715652,0.009985511005700687,0.04892751333773144
4077,0.17853561823274008,-0.03189471392546204,-0.2779488218917698,0.03189471392546204,0.03607489405188605
4078,0.16904621463482314,0.02672124207964222,-0.21729829234347214,-0.02672124207964222,0.0846033745453314
4079,0.1724961593928586,0.02399295154477735,-0.2344831221591225,-0.02399295154477735,0.08253974040442212
4080,0.15164007404139918,-0.0016739341948213895,-0.20910230296635166,0.0016739341948213895,0.06023383947905456
4081,0.1458568496263963,-0.020747385411857753,-0.2307507440110484,0.020747385411857753,0.043591945060620585
4082,0.14757748201370186,-0.03219517252835191,-0.23289441816175704,0.03219517252835191,0.03549148489092506
4083,0.15629508010768167,-0.012227865189391842,-0.24595102936973426,0.012227865189391842,0.046229248768676914
4084,0.15669227586201268,-0.017007984791727014,-0.22442889335036245,0.017007984791727014,0.047399691627359054
4085,0.16185048980647257,0.006202455208123686,-0.22225461911279262,-0.006202455208123686,0.06403319884890155
4086,0.16483007596227833,-0.0067363267325963655,-0.22164333402743394,0.0067363267325963655,0.05347968027377365
