cell_id,building_density,road_density
197,0.003016138314930731,0.005316665557892626
198,0.0,0.007439159257561816
199,0.0,0.020290465268748916
200,0.008607477018061844,0.011955721615159601
201,0.0019282442377565705,0.015263484758391505
202,0.024315665515133193,0.022521258128519198
203,0.03927691451559505,0.03202860414827417
204,0.01488124073109397,0.03290614013196214
205,0.0059957586080834615,0.036862890958604504
206,0.0,0.02863936734511303
207,0.0007575298539078649,0.014115523137049876
208,0.0,0.009840587579788333
209,0.0,0.008274515692967728
210,0.0,0.0028940237578537068
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.003357646013112265,0.009728755747622114
220,0.020477195634043453,0.018154400346871442
221,0.04006809301956389,0.0156434624199809
222,0.011119325173753398,0.015615436588683931
223,0.020129444268114895,0.02288026211730491
224,0.052988191550324186,0.009980965232119924
225,0.019731656657846593,0.018531780569659706
226,0.08088115564687184,0.025329645206525284
227,0.05807110660061943,0.022357637039416088
228,0.05400740107304986,0.02046922450054996
229,0.05245113220031146,0.020915779343628423
230,0.02613488585608731,0.015282198190515286
231,0.04627372237815939,0.009180303289925555
232,0.026185930424976012,0.0034187187955951343
233,0.0017600429803733802,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.00041258861992470556,0.0
239,0.0,0.0
240,0.0,0.0014246819718323925
241,0.0005489864619261667,0.012332555607205555
242,0.007827131362966184,0.03448273342925144
243,0.0013845633748116363,0.012240237825803548
244,0.01141101763729286,0.007934152861184325
245,0.031153838268547496,0.011562139006827604
246,0.1286087116775977,0.035704718703813185
247,0.12480856519852034,0.02624906542759774
248,0.07847876665924104,0.01582050322956094
249,0.04661027035461614,0.020087613933983135
250,0.0680622284948534,0.008996335984790492
251,0.052539159369245504,0.0025542496909518662
252,0.05938015571204306,0.008976785703328561
253,0.11280387609672594,0.02119427073986427
254,0.047690045452437026,0.01495605392664812
255,0.04528243431319542,0.005374141089199447
256,0.06623979983534459,0.014371280328792885
257,0.05480715902676573,0.01540593423252572
258,0.01653793294520394,0.009719968661866238
259,0.0,0.004641826413534174
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.012042233092406129,0.004066728242289631
266,0.041258152528370395,0.041105956385239235
267,0.11792569678014662,0.05291528765030279
268,0.07983921391240621,0.06251576422092671
269,0.04545021213438475,0.04722642426446513
270,0.027997930997993564,0.022911121524703936
271,0.027958985581729094,0.014322889108597588
272,0.10723707055652126,0.015013780259655277
273,0.08256939151478442,0.011320950346375412
274,0.06182229124792679,0.013207128614013606
275,0.048836549359211515,0.01017517799652461
276,0.034508666979225805,0.0
277,0.026919014601935055,0.0
278,0.041310711022697705,0.00949591807825362
279,0.051603138274785985,0.024862313419774545
280,0.107592309177913,0.006016856779562012
281,0.01850877646022025,0.0
282,0.04809943342687588,0.0
283,0.04725802727099303,0.007701419435162003
284,0.010980516574092821,0.01762716306694642
285,0.0,0.008234544206201778
286,0.0024951597090665935,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.03045592986236945,0.004628924506854356
293,0.05131116769425932,0.03414698470992333
294,0.19681629108092494,0.04927541570958138
295,0.16523922332211868,0.04917734457834478
296,0.08339885886850251,0.03964803791233138
297,0.053829385455229334,0.02301746177870663
298,0.029398908159421127,0.01580032568605573
299,0.04088481956258293,0.016406900078105587
300,0.0354454088817252,0.018085149335675902
301,0.032689551001434454,0.013446533333335677
302,0.0543699541092775,0.004628604706426756
303,0.036640924361677776,0.004906559315558825
304,0.07114515223163913,0.004096390478222078
305,0.01202490157442151,0.009672329773479598
306,0.007622243231036091,0.004376724706181184
307,0.04195931751316463,0.004585144537127456
308,0.07661581057009349,0.0
309,0.0970573755777452,0.0
310,0.05654556148677685,0.0
311,0.03710209927581439,0.0
312,0.014999388495523684,0.002614746839843698
313,0.001119987328342426,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.00028681683846432413,0.0024662408807783224
320,0.0,0.004575793102701475
321,0.045648882667230856,0.011059100133403115
322,0.22148314907162303,0.02780678531229137
323,0.17717355084740988,0.02120632173661876
324,0.03451353350243468,0.012114471222793511
325,0.022729091158939483,0.012478436295072358
326,0.05007329529632149,0.02162937763696322
327,0.0442068196987251,0.023920303808225688
328,0.06420567233567315,0.022946595463215636
329,0.05820341831989347,0.007368184967292278
330,0.0634049515791432,0.0
331,0.07486962268560604,0.0
332,0.0661410001980997,0.0
333,0.07587458921172023,0.004538646000677772
334,0.08660789566735923,0.0
335,0.018254411851624845,0.007552720057374831
336,0.032259459870698275,0.0
337,0.040641519369175975,0.0
338,0.033381080974741566,0.0019508160087408838
339,0.018046401339624454,0.006292127035316885
340,0.0,0.004367954738198636
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.00021501804311601055,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0001158995156861992,0.002764995003583067
349,0.0002548273089489815,0.0
350,0.020830433510283543,0.0021903044227824637
351,0.06769491209366787,0.010756171899117248
352,0.021955072543592226,0.027260614230607126
353,0.04124118482614913,0.014922281903818942
354,0.008803710244652286,0.0075838773390782795
355,0.02799057103148675,0.012058827880356587
356,0.04269015376418828,0.017202733839979643
357,0.07600882108852505,0.022994576553911072
358,0.0626659339552166,0.00871392698716417
359,0.05866670134287273,0.0
360,0.051290924069252807,0.0
361,0.06475707902465096,0.0
362,0.06722207587080559,0.003783321676171739
363,0.03931721464926591,0.0012944579338768308
364,0.09944425265369124,0.02397744070479466
365,0.03528502411008051,0.011503347395172768
366,0.004272648557058304,0.008921566974165424
367,0.0,0.0029426575077737857
368,0.0,0.0027544454762167807
369,0.0,0.0006313633427952637
370,0.0,0.0
371,0.0,0.0
372,0.0,0.0
373,0.0,0.0
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0002444317432842427
380,0.07045873366681195,0.021182540943636967
381,0.021605056134030333,0.022882530321819326
382,0.02525292207813488,0.024380464141308858
383,7.12603386270717e-05,0.00339530534466278
384,0.006371583471758348,0.0038873968167706923
385,0.06678594024828334,0.019153854726618548
386,0.06302787946485106,0.016333681531739003
387,0.05296061090537836,0.017628875733496946
388,0.07731895861971183,0.0075385621921854875
389,0.04360123893235922,0.0
390,0.05618344571606961,0.0
391,0.057763475788441196,0.0
392,0.0702693366425008,0.0005080437102809921
393,0.048249268665609156,0.003006660179763063
394,0.0502720500813334,0.028817765704299062
395,0.05506792361039097,0.04258118339932019
396,0.006038575494590583,0.0048343041950470855
397,0.0,0.0
398,0.04149847261754275,0.0
399,0.0,0.0
400,0.0027157996196331,0.0
