cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
52,46.016988909757096,0.1280940619841567,0.0,0.0013761243361812,77.1662499999995,28.42925,274.91007649474085,2543.920892908356,0.0,0.0,0.0
53,44.41681025967462,0.1741590470005347,0.0,0.0081870478145805,77.1707499999995,28.42925,269.209143982556,2114.046376971566,0.0,0.0,0.0
54,44.611914093335926,0.1639109062258964,0.0,0.0066549144105637,77.1752499999995,28.42925,268.144305827086,1686.2352360264642,0.0,0.0,0.0
55,44.2843602898817,0.1666696359190887,0.0,0.0,77.17974999999947,28.42925,267.59092187412114,1267.454714359923,0.0,0.0,0.0
56,45.049627166900194,0.1694687462063486,0.0,0.0051817208437918,77.18424999999947,28.42925,273.55759383264825,870.8336995978967,0.0,0.0,0.0
57,45.651306449781536,0.1508088776908844,0.0121975291164252,0.0177541399585813,77.18874999999946,28.42925,281.35702330553164,546.9201216981713,0.0,0.0,0.0
58,46.60088666459065,0.1343125662869464,0.0072304363627747,0.0195129728886193,77.19324999999945,28.42925,280.91655886157804,464.0832651406574,0.0,0.0,0.0
59,46.89010550915162,0.1655238454233493,0.0023669013853637,0.0120180334818701,77.19774999999944,28.42925,274.2325558494173,582.8089286847722,0.0,0.0,0.0
60,45.79885190656787,0.178607213373912,0.0064795479493344,0.0085727768174104,77.20224999999944,28.42925,276.3465682137833,685.2156226407701,0.0,0.0,0.0
61,47.35968084720317,0.1533873336046542,0.0067605543161639,0.0023735097956689,77.20674999999943,28.42925,283.28464535366163,994.0877409078812,0.0,0.0,0.0
62,46.5561703432957,0.1371315659930495,0.0,0.0,77.21124999999942,28.42925,291.18382301233413,641.5768508131307,0.0,0.0,0.0
63,45.53712194582397,0.1380200735135426,0.0,0.0053601328582599,77.21574999999942,28.42925,294.99423339287455,265.22397404860266,0.0,0.0,0.0
64,46.54213864268938,0.1367364616535719,0.0,0.0042749204273156,77.22024999999941,28.42925,296.1789873417719,303.5852367768138,0.0,0.0,0.0
65,46.30718008097555,0.1254656741306666,0.0162853750720909,0.0308740611708507,77.2247499999994,28.42925,297.5390922771828,688.2939279282813,0.0,0.0,0.0
66,44.397104632785776,0.1468723733166723,0.0,0.015822376276916,77.22924999999941,28.42925,291.12407876230634,1115.4393232532336,0.0,0.0,0.0
67,42.75914349895895,0.1943582545288895,0.0,0.0,77.23374999999939,28.42925,274.84545492904243,1550.334101257161,0.0,0.0,0.0
68,45.14525112245915,0.1610816261726088,0.0,0.0,77.23824603801174,28.429254065369417,279.76304476102183,1987.5627662416784,0.0,0.0,0.0
